TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna"
231,1.959509E-05,0.0008944003,0.0001828514,0.0005988238,1.628786E-05,0.0005395943,5.504573E-05,0.004739572,7.833116E-06,0.02007277,0.0008856441,0.006604268,0.003354668,0.001686699,0.00177705,0.004889005,9.690524E-07,1.994069E-05,0.000138389,4.376919E-05,0.0008318471,0.004505105,1.298807E-09,0.0006520743,3.140575E-05,0.00162766,0.002446854,3.980603E-08,0.0001878995,0.009742666,0.004814385,0.001271049,0.0004696824,0.0006234854,0.02766052,0.0008446726,0.0005483038,0.001435394,0.0002408,0.05828632,0.003380002,0.003960867,0.0001239751,0.0006773372,0.1307703,1.616465E-05,0.0001422101,0.0002182265,0.001691018,0.530697,0.6154887,0.1303622,0.02778482,1.226543E-07,0.004728879,0.000232169,0.001152274,0.1563775,0.08968925,0.09686434,0.09799109,0.01200086,0.02818966
232,1.969791E-05,0.0008876533,0.0001832763,0.0005994097,1.628566E-05,0.0005394946,5.504593E-05,0.004733826,7.865151E-06,0.02006126,0.0008901246,0.006620037,0.003492315,0.001702314,0.001790903,0.004797088,1.093787E-06,2.02491E-05,0.0001383966,4.373303E-05,0.0008258522,0.004404878,1.296235E-09,0.0006487633,3.216535E-05,0.001627856,0.00242308,3.421419E-08,0.0001938323,0.009881213,0.004738238,0.001256513,0.0004425164,0.0006464658,0.02755201,0.0008456819,0.0005519064,0.001410311,0.000241665,0.0601854,0.003489266,0.004111815,0.0001238226,0.0006764389,0.1294168,1.604369E-05,0.0001433005,0.0002282628,0.001869882,0.5043073,0.6758479,0.1285918,0.02927505,1.448238E-07,0.005314832,0.0002407313,0.001139917,0.1249141,0.09174488,0.1026508,0.09537419,0.01271923,0.02808326
233,1.976578E-05,0.000880678,0.0001834572,0.0005997684,1.628258E-05,0.0005381499,5.502762E-05,0.004730366,7.890779E-06,0.02005088,0.0008943904,0.006635165,0.003633747,0.001716588,0.001816934,0.004944483,1.213726E-06,2.036691E-05,0.0001383509,4.581399E-05,0.0008217915,0.004468171,1.293097E-09,0.0006453719,3.393704E-05,0.001627457,0.002536042,3.032503E-08,0.000199216,0.01001553,0.004683102,0.001255034,0.0004426929,0.0006690032,0.02738349,0.0008506922,0.0005562617,0.001416851,0.0002452332,0.06193683,0.003574603,0.004196738,0.0001236778,0.0006754829,0.1278499,1.59565E-05,0.0001441075,0.0002387702,0.001864654,0.5132484,0.7682135,0.130003,0.03141169,1.639746E-07,0.005854886,0.0002496821,0.001128796,0.117778,0.09252788,0.1088846,0.09251191,0.01328232,0.02792381
234,1.979484E-05,0.000873503,0.0001835567,0.0006000922,1.627869E-05,0.0005365235,5.500366E-05,0.004729389,7.910618E-06,0.02004342,0.0008984009,0.006649549,0.003895503,0.001728473,0.001848611,0.00511256,1.321885E-06,1.846623E-05,0.0001382874,4.838974E-05,0.0008233757,0.004528446,1.289687E-09,0.0006419835,3.580928E-05,0.001626523,0.00267887,2.541183E-08,0.0001968192,0.01012693,0.004643275,0.001261475,0.0004594692,0.0006601311,0.02718177,0.0008705895,0.0005617696,0.001438783,0.0002519501,0.06254736,0.003561545,0.00410733,0.0001235704,0.0006745289,0.1269056,1.595181E-05,0.0001446776,0.0002505034,0.001722878,0.5306036,0.8439133,0.1319725,0.03382212,1.682054E-07,0.005906128,0.0002578887,0.001123102,0.1693186,0.09271877,0.1145329,0.09019471,0.01318439,0.02781619
235,1.977873E-05,0.0008664033,0.0001841447,0.0006003899,1.627442E-05,0.0005347,5.498591E-05,0.004735383,7.902225E-06,0.02006888,0.0009000634,0.006654237,0.003682788,0.001738472,0.001862366,0.005259336,9.572351E-07,1.551007E-05,0.0001383098,4.969792E-05,0.0008409416,0.004453224,1.287501E-09,0.0006386758,3.588193E-05,0.001625521,0.002680551,1.771588E-08,0.0001857887,0.01002838,0.004614208,0.00127161,0.0004837734,0.0006214019,0.02693667,0.000916929,0.0005628764,0.001465073,0.0002524643,0.06118954,0.003438917,0.003946885,0.0001234049,0.0006747902,0.1275536,1.629321E-05,0.0001459331,0.0002540639,0.001628969,0.4982002,0.760978,0.1218702,0.03383154,1.371864E-07,0.005242485,0.0002631836,0.001127318,0.2407844,0.09114116,0.1089441,0.08939237,0.01226046,0.0281371
236,1.971568E-05,0.000859262,0.0001847152,0.0006003594,1.627007E-05,0.0005319524,5.495672E-05,0.004745931,7.864442E-06,0.02015994,0.00089535,0.006646298,0.003147848,0.001750143,0.001847622,0.005359996,6.504844E-07,1.26355E-05,0.0001384152,4.948288E-05,0.000856893,0.004273938,1.289323E-09,0.0006357106,3.510276E-05,0.001624846,0.00259682,1.16175E-08,0.0001711302,0.00967777,0.004557699,0.001283788,0.0005035962,0.0005736253,0.02664682,0.0009741341,0.0005575613,0.001489459,0.0002489122,0.05915676,0.00328383,0.003780669,0.0001232449,0.0006768092,0.128942,1.686964E-05,0.0001445517,0.0002460036,0.001684273,0.4492549,0.6263605,0.1041426,0.03134163,1.030251E-07,0.0044173,0.0002607215,0.001138665,0.299085,0.08698697,0.09870814,0.08962239,0.01111381,0.02815508
237,1.959725E-05,0.0008517774,0.0001851668,0.0006000141,1.626642E-05,0.0005281064,5.489348E-05,0.004769149,7.683308E-06,0.02022254,0.0008809151,0.006626949,0.002705059,0.001767717,0.001822715,0.005388597,4.280078E-07,1.027802E-05,0.000138605,4.905843E-05,0.0008701888,0.004108668,1.298538E-09,0.0006331924,3.409566E-05,0.001625042,0.002488726,7.383042E-09,0.0001543132,0.009293281,0.004425049,0.001298133,0.0005164788,0.0005265399,0.02634862,0.00103175,0.0005492377,0.001508249,0.0002406511,0.05699231,0.003126086,0.003630819,0.0001232049,0.0006822599,0.1304041,1.751507E-05,0.0001396967,0.0002326558,0.001916853,0.3913006,0.5020862,0.08676369,0.02781823,7.485051E-08,0.00362743,0.0002359071,0.001154782,0.3275141,0.08381278,0.09528372,0.09057186,0.0101344,0.0277028
238,1.949984E-05,0.0008444448,0.000185721,0.000599819,1.626411E-05,0.0005250871,5.482076E-05,0.004776618,7.657311E-06,0.02022781,0.0008732113,0.006583571,0.002425047,0.001782881,0.001797332,0.005461912,4.00183E-07,8.645661E-06,0.0001387083,4.897338E-05,0.0008808766,0.003964357,1.299959E-09,0.0006311703,3.310238E-05,0.001625632,0.002460678,4.412817E-09,0.0001368317,0.009012274,0.004315058,0.00131253,0.0005377363,0.0004836924,0.02616503,0.001079757,0.0005414146,0.001539459,0.0002329639,0.05459772,0.002984049,0.003456782,0.0001233354,0.0006853102,0.1313951,1.783083E-05,0.000138497,0.0002228765,0.00222998,0.344912,0.4155993,0.07672402,0.02487495,5.349721E-08,0.002940737,0.0002173558,0.001170976,0.3527931,0.0848896,0.08743993,0.09121303,0.009133339,0.02805842
239,1.943729E-05,0.0008376589,0.0001859309,0.0005998228,1.62628E-05,0.0005231004,5.474904E-05,0.004773496,7.706427E-06,0.02020693,0.0008736848,0.00657074,0.002530148,0.00179921,0.001795785,0.005498971,4.816371E-07,1.244754E-05,0.0001386855,4.876396E-05,0.000873454,0.004030757,1.298577E-09,0.0006291465,3.379274E-05,0.001626596,0.002556336,4.324148E-08,0.0001388771,0.009280385,0.004263046,0.001326724,0.0005546388,0.000481888,0.02593554,0.0009194718,0.0005363778,0.001553226,0.0002343115,0.05501066,0.002974213,0.003438005,0.0001235745,0.0006864208,0.1307079,1.755811E-05,0.0001393665,0.0002059169,0.002467696,0.3718388,0.5447926,0.08299043,0.02599533,6.213562E-08,0.003149106,0.0002209394,0.001182488,0.3641586,0.09179699,0.08176768,0.08977968,0.009018388,0.02814776
240,1.940251E-05,0.0008313126,0.0001859719,0.0005999886,1.626245E-05,0.0005216396,5.467646E-05,0.0047648,7.782242E-06,0.02017503,0.0008772766,0.006575425,0.002784893,0.001814631,0.001808892,0.005515698,5.969998E-07,1.530382E-05,0.0001386176,4.792697E-05,0.0008650896,0.00415009,1.297076E-09,0.0006269824,3.553951E-05,0.001627901,0.002671149,6.784447E-08,0.0001643282,0.009571142,0.0042508,0.001339635,0.0005644168,0.0004939127,0.0257006,0.0007966626,0.0005324378,0.001553146,0.0002393519,0.0562634,0.003040188,0.003499316,0.0001234626,0.0006856149,0.1296222,1.707054E-05,0.0001405543,0.0001893699,0.002563167,0.4078574,0.6778252,0.08980982,0.02789627,8.502219E-08,0.003670194,0.0002298657,0.001182619,0.3626491,0.09391209,0.07987911,0.0876988,0.009597897,0.02808574
241,3.739006E-05,0.0008254714,9.374777E-05,0.000600184,1.377091E-05,0.0004706703,5.460892E-05,0.004754371,7.851278E-06,0.02014018,0.0008817793,0.006587739,0.003047459,0.001938174,0.001696368,0.006158784,7.814442E-07,1.813812E-05,0.0001385757,4.692766E-05,0.00102908,0.004162787,1.295691E-09,0.0007038821,0.0001310786,0.001629202,0.002643487,6.308643E-08,7.864081E-05,0.01002846,0.002823093,0.001006661,0.0005507807,0.000512318,0.02560534,0.0007538914,0.0005311429,0.001529598,0.000243376,0.05767707,0.003135979,0.00360797,0.0001533625,0.0005345299,0.1289138,1.670349E-05,0.0001419465,0.0001892482,0.002504616,0.288325,0.56206,0.06997141,0.0224527,1.1107E-07,0.004168547,0.0002398763,0.001175289,0.2734323,0.1082999,0.09228652,0.09434571,0.01042077,0.0279909
242,3.746286E-05,0.0008201948,9.466153E-05,0.0006005045,1.377007E-05,0.0004715899,5.4562E-05,0.004744613,7.906111E-06,0.02011067,0.0008864187,0.006603094,0.003254431,0.001945684,0.001673335,0.005882397,9.727511E-07,1.875322E-05,0.0001385936,4.545318E-05,0.001015287,0.004070417,1.29423E-09,0.0007012018,0.0001297036,0.001630178,0.002549489,5.047277E-08,8.539634E-05,0.01017471,0.00289423,0.001004283,0.0005220145,0.0005330056,0.02557971,0.0007480524,0.0005330649,0.001494878,0.0002420553,0.05904484,0.003244166,0.00374368,0.0001521843,0.0005357854,0.1285422,1.651912E-05,0.0001424091,0.000198351,0.002500588,0.2875008,0.5393278,0.06891452,0.0224335,1.301861E-07,0.004600851,0.0002460288,0.001164268,0.207368,0.09676544,0.09417549,0.09208324,0.01129299,0.02800073
243,3.757576E-05,0.0008151944,9.591235E-05,0.0006009087,1.376874E-05,0.0004730549,5.453681E-05,0.004736831,7.948331E-06,0.02008823,0.0008909319,0.006619104,0.003374705,0.001950804,0.001650674,0.005565496,1.113779E-06,1.895346E-05,0.0001386407,4.328033E-05,0.0009995535,0.00390364,1.292018E-09,0.000697119,0.0001256363,0.001630652,0.002437649,3.840096E-08,8.872228E-05,0.01028944,0.002976899,0.0009928603,0.0004867863,0.0005534396,0.0255196,0.0007531161,0.0005370833,0.001457338,0.000239793,0.06073625,0.003353949,0.003894506,0.0001506565,0.0005379438,0.1281878,1.645446E-05,0.0001422325,0.000211013,0.002434744,0.2937737,0.4963873,0.06734366,0.02172348,1.469831E-07,0.005087071,0.0002510426,0.001151853,0.1353748,0.09365454,0.09751888,0.08977714,0.01213186,0.02804374
244,3.77181E-05,0.0008103016,9.725946E-05,0.0006014546,1.376688E-05,0.0004749052,5.45217E-05,0.004731528,7.981565E-06,0.0200693,0.0008952055,0.006634773,0.003465201,0.00195568,0.001662613,0.005541426,1.212128E-06,1.919847E-05,0.0001386106,4.433469E-05,0.000980587,0.003988423,1.289182E-09,0.00069293,0.0001263989,0.001630555,0.002495278,3.390314E-08,9.219598E-05,0.01041367,0.003059966,0.0009896377,0.0004699625,0.0005731204,0.02533996,0.0007581173,0.000541402,0.001447249,0.0002429968,0.06242217,0.003457236,0.004005203,0.0001491767,0.0005403118,0.1271493,1.638982E-05,0.000143034,0.000223905,0.002296932,0.3350324,0.5445306,0.07730072,0.02194425,1.659306E-07,0.005635325,0.0002587645,0.00113928,0.1082854,0.09513311,0.1019089,0.08715447,0.01286924,0.02791427
245,3.789523E-05,0.0008053409,9.851392E-05,0.00060182,1.376431E-05,0.0004762647,5.449421E-05,0.004728542,8.008905E-06,0.02005434,0.0008992575,0.006649867,0.003561751,0.001959747,0.001689613,0.005631132,1.319924E-06,1.936185E-05,0.0001385419,4.572412E-05,0.0009642784,0.004115086,1.286001E-09,0.0006887261,0.000129528,0.001629901,0.002635302,2.918962E-08,9.385929E-05,0.01053007,0.003138798,0.0009919247,0.0004719001,0.0005926421,0.02513137,0.000767937,0.0005461255,0.001456524,0.0002494807,0.06408277,0.003554454,0.004088813,0.0001478216,0.0005425591,0.1260132,1.634821E-05,0.0001438514,0.0002366812,0.002049818,0.3767295,0.5952635,0.08951141,0.02252656,1.832241E-07,0.006165166,0.0002673869,0.001127838,0.1153602,0.09576052,0.1069205,0.08443796,0.01349553,0.02772547
246,3.804197E-05,0.0008001969,9.970469E-05,0.0006020761,1.376123E-05,0.0004776463,5.445292E-05,0.004728597,8.027746E-06,0.02004497,0.000903008,0.006664073,0.00381954,0.001961372,0.001724646,0.005755102,1.433619E-06,1.729082E-05,0.0001384683,4.7779E-05,0.0009572562,0.004222815,1.282633E-09,0.0006845524,0.0001324124,0.001628746,0.002777535,2.33956E-08,9.105742E-05,0.01061799,0.003212443,0.0009998523,0.0004904032,0.0005806788,0.024925,0.0008010503,0.0005519261,0.001479242,0.0002590611,0.06434388,0.003528356,0.003978322,0.0001466395,0.0005444805,0.1254606,1.637808E-05,0.0001444928,0.0002504409,0.001735132,0.4107602,0.6280508,0.1029073,0.02338549,1.857852E-07,0.006182493,0.0002713987,0.001124038,0.1619217,0.09603824,0.1107489,0.08234048,0.01328719,0.02761473
247,3.808969E-05,0.0007950972,0.0001011269,0.0006022819,1.375803E-05,0.0004786455,5.441698E-05,0.004734284,8.034864E-06,0.02006102,0.0009050913,0.00667424,0.003740998,0.00196142,0.001747065,0.00587054,1.088212E-06,1.462509E-05,0.0001384745,4.888766E-05,0.0009683103,0.004179521,1.280405E-09,0.0006805524,0.000128959,0.001627563,0.002775167,1.611278E-08,8.488892E-05,0.01050385,0.003281485,0.001010265,0.0005155337,0.0005448626,0.02472547,0.0008423247,0.0005529447,0.001506086,0.0002605285,0.06287791,0.003404985,0.00381332,0.000145561,0.0005469083,0.1261415,1.671036E-05,0.0001457943,0.0002540006,0.001566361,0.4006902,0.5500144,0.1068687,0.02289766,1.512647E-07,0.00550893,0.0002718281,0.001128938,0.2217032,0.093954,0.1059154,0.08148171,0.01231085,0.02792999
248,3.793302E-05,0.0007895239,0.0001024384,0.0006019932,1.375473E-05,0.0004774591,5.434316E-05,0.004748769,7.922999E-06,0.02007373,0.0008962975,0.006648013,0.003496427,0.001965329,0.001746775,0.005931084,7.502235E-07,1.207935E-05,0.0001385637,4.942669E-05,0.0009779551,0.004066675,1.284059E-09,0.0006769093,0.0001230254,0.001626872,0.002701238,1.110794E-08,7.739456E-05,0.01021753,0.003324869,0.001022105,0.0005352634,0.0005036411,0.02452333,0.0008854708,0.0005498374,0.001528774,0.000257205,0.06093021,0.003256874,0.003655754,0.0001445016,0.000550818,0.1272736,1.7255E-05,0.0001447251,0.0002503997,0.001619812,0.3698053,0.4602442,0.101979,0.02132629,1.142533E-07,0.004673058,0.0002496791,0.00114028,0.2539304,0.09004445,0.1020261,0.08143084,0.01137756,0.02811574
249,3.784359E-05,0.0007840645,0.000103866,0.0006018632,1.375195E-05,0.0004767464,5.427246E-05,0.004762565,7.844245E-06,0.02015608,0.0008861423,0.006606975,0.002934652,0.001971199,0.001736995,0.005957095,5.061166E-07,9.852933E-06,0.0001387172,4.860354E-05,0.0009848026,0.003907784,1.28912E-09,0.000673769,0.0001166239,0.001626749,0.002600526,7.199027E-09,6.924477E-05,0.009832097,0.003340487,0.001034531,0.0005503065,0.0004625262,0.02427597,0.0009407067,0.0005439179,0.001547814,0.0002521673,0.0587978,0.003101764,0.003508141,0.000143794,0.0005555098,0.1285849,1.784827E-05,0.000142221,0.0002420662,0.001855802,0.3265687,0.3665355,0.0913486,0.01900796,8.342369E-08,0.003866745,0.000217925,0.001154668,0.282579,0.08438758,0.09748831,0.08206122,0.01041701,0.02789573
250,3.774357E-05,0.0007790369,0.0001053587,0.0006019563,1.374994E-05,0.0004764184,5.423018E-05,0.004767796,7.832406E-06,0.02020393,0.0008806275,0.006582984,0.002448316,0.001977266,0.001722128,0.005998626,4.237301E-07,8.211459E-06,0.0001388179,4.746626E-05,0.0009889109,0.003736589,1.292006E-09,0.0006709941,0.0001104898,0.0016272,0.002544707,4.419557E-09,6.110292E-05,0.009445505,0.003316372,0.001046944,0.0005708133,0.0004237168,0.02398622,0.0009947318,0.0005362738,0.001574363,0.000245137,0.05643492,0.002951212,0.003344853,0.0001434319,0.0005594576,0.1297361,1.822351E-05,0.0001416683,0.0002323921,0.002173042,0.2860846,0.295584,0.08116499,0.01677662,5.977174E-08,0.003140005,0.0001977164,0.001170735,0.3139895,0.08444522,0.08611216,0.08286137,0.009339062,0.02829614
251,3.764674E-05,0.0007745237,0.0001065964,0.0006022156,1.374899E-05,0.0004764199,5.418522E-05,0.004763573,7.872729E-06,0.02019435,0.0008817587,0.006584557,0.002539726,0.001985885,0.001725296,0.006018252,5.184307E-07,1.230108E-05,0.0001387759,4.736557E-05,0.000971946,0.00385229,1.291348E-09,0.0006684584,0.0001110809,0.001628043,0.002630038,4.575234E-08,6.225353E-05,0.009676977,0.003336103,0.001058834,0.0005861823,0.0004221192,0.0237454,0.0008618369,0.0005320592,0.001585099,0.0002483056,0.05679976,0.002955719,0.003333705,0.0001431397,0.0005617534,0.1290476,1.792102E-05,0.0001424992,0.0002168668,0.002316007,0.3108768,0.3879886,0.09460241,0.01752902,7.041136E-08,0.003346943,0.0002044903,0.001180721,0.3338851,0.0928586,0.07914671,0.08151353,0.009334539,0.02837139
252,3.759821E-05,0.000770477,0.0001077185,0.0006025459,1.374872E-05,0.000476647,5.414257E-05,0.004754633,7.931323E-06,0.02016763,0.000885314,0.006596797,0.002762407,0.001994199,0.001739691,0.005994932,6.377828E-07,1.515475E-05,0.0001386897,4.691795E-05,0.0009562337,0.003990994,1.290738E-09,0.0006657275,0.0001145392,0.001629219,0.002732012,6.21177E-08,7.171617E-05,0.009908458,0.003373313,0.001069698,0.0005942885,0.0004326066,0.02354242,0.0007755099,0.00052925,0.001582657,0.0002551442,0.05807263,0.00302666,0.003397109,0.0001426253,0.0005625052,0.1280644,1.741532E-05,0.0001433807,0.0002048518,0.002289621,0.3423792,0.4615548,0.1089889,0.01867877,9.397448E-08,0.00385734,0.000219209,0.001180486,0.3431678,0.09640202,0.07596769,0.07959127,0.009947114,0.0282952
253,2.18182E-05,0.0006765007,0.0001337208,0.0006029413,1.423219E-05,0.0004035366,5.411042E-05,0.004744144,7.987966E-06,0.02013869,0.0008895427,0.006612827,0.003041182,0.001771444,0.00189186,0.005670272,7.846742E-07,2.202164E-05,0.0001386717,4.557839E-05,0.001059894,0.003330866,1.290048E-09,0.0004773627,0.00010516,0.001630387,0.002679882,5.348945E-08,0.000114401,0.01051673,0.004987493,0.0009366297,0.0005729949,0.0004489254,0.0235669,0.0007618339,0.0005295412,0.00155375,0.000257891,0.05885965,0.00312753,0.00345858,0.000143499,0.0006367569,0.1279116,1.705326E-05,0.0001440551,0.0002073804,0.002207397,0.3201485,0.4376064,0.1066294,0.01820039,1.128914E-07,0.004177868,0.000235511,0.001172829,0.3745984,0.08540519,0.06262783,0.06173052,0.01079242,0.02827978
254,2.188029E-05,0.0006748653,0.000134979,0.0006033651,1.423143E-05,0.0004059036,5.410888E-05,0.004734396,8.034761E-06,0.02012677,0.000893949,0.00662981,0.003341293,0.00177942,0.001830544,0.005210224,7.48278E-07,2.054E-05,0.0001388129,4.209194E-05,0.001049438,0.003190041,1.289213E-09,0.0004745333,0.0001020765,0.001631243,0.00255856,3.822474E-08,0.0001180203,0.01055812,0.004910104,0.0009170079,0.0005282104,0.0004611149,0.02371938,0.0007780204,0.0005331482,0.001513508,0.0002547061,0.05833918,0.003242229,0.003465627,0.000142586,0.0006354672,0.12854,1.6917E-05,0.0001405276,0.0002194076,0.002176563,0.3033541,0.3706492,0.09707448,0.01740749,1.093095E-07,0.004171487,0.0002521458,0.001161881,0.2175507,0.08442424,0.06509195,0.06234335,0.01170234,0.02835295
255,2.197991E-05,0.0006737652,0.0001362097,0.000603902,1.423012E-05,0.0004090687,5.413068E-05,0.004726945,8.072416E-06,0.02011592,0.0008979146,0.006646631,0.003376623,0.00179014,0.001787884,0.00486868,8.665959E-07,2.143186E-05,0.00013891,3.977553E-05,0.001024562,0.003090346,1.287558E-09,0.0004740143,9.90242E-05,0.001631633,0.002471729,3.032834E-08,0.0001190906,0.01066107,0.004800513,0.0008936822,0.0004826837,0.0004772724,0.02373836,0.0007839729,0.0005376596,0.001472624,0.0002508491,0.05951568,0.003354122,0.003572896,0.0001414806,0.0006339636,0.1285297,1.685218E-05,0.0001392839,0.0002322468,0.002207137,0.2918988,0.3559011,0.09059441,0.01690111,1.18779E-07,0.004492009,0.0002690724,0.001149809,0.1072646,0.08094823,0.06861376,0.0627077,0.01252351,0.02843951
256,2.210101E-05,0.0006725977,0.0001372912,0.0006043217,1.422808E-05,0.0004122311,5.414639E-05,0.004722136,8.103386E-06,0.02010666,0.0009015572,0.006662692,0.003392054,0.001801688,0.001782522,0.004682711,9.228809E-07,2.255996E-05,0.0001389447,3.863735E-05,0.001000089,0.003100971,1.28545E-09,0.0004735469,9.860394E-05,0.001631494,0.002450937,2.694962E-08,0.0001203867,0.01077367,0.00470263,0.0008756095,0.0004491496,0.0004940088,0.02362437,0.0007864429,0.0005422059,0.001439302,0.0002503315,0.06121773,0.003459352,0.003705347,0.0001402664,0.0006327959,0.128168,1.678333E-05,0.0001399814,0.0002436004,0.002150655,0.3073812,0.4295242,0.09284443,0.01817828,1.357528E-07,0.004971786,0.0002788501,0.001137735,0.07139128,0.08982295,0.07281188,0.06280172,0.01324586,0.0284149
257,2.220652E-05,0.0006713804,0.0001383977,0.0006048098,1.422573E-05,0.0004154671,5.41594E-05,0.004719718,8.128345E-06,0.0200983,0.0009050711,0.006677864,0.003447172,0.001812661,0.00180184,0.004837637,1.017644E-06,2.351163E-05,0.0001389105,3.960705E-05,0.0009805609,0.00323366,1.28291E-09,0.0004730481,0.0001017986,0.001630807,0.00256706,2.597306E-08,0.0001222898,0.01088571,0.004636079,0.0008719985,0.0004480333,0.000511214,0.02346276,0.0007974295,0.0005470202,0.001440975,0.0002547624,0.06295542,0.003549801,0.003794343,0.0001393597,0.0006316843,0.1271205,1.667237E-05,0.0001410538,0.0002547731,0.00200419,0.3346123,0.5371254,0.09782986,0.02018792,1.535892E-07,0.005477183,0.0002875898,0.001126682,0.07650759,0.09364492,0.07781165,0.06255871,0.01379498,0.02826351
258,2.224534E-05,0.0006699925,0.0001394083,0.0006052307,1.422268E-05,0.0004178715,5.416994E-05,0.004719298,8.149164E-06,0.02009192,0.0009084481,0.006692192,0.003614026,0.001821679,0.001832455,0.005032649,1.167438E-06,2.172499E-05,0.0001388489,4.184143E-05,0.0009671976,0.003387036,1.279996E-09,0.0004725087,0.000106012,0.001629636,0.002721642,2.30633E-08,0.0001198545,0.0109759,0.004589915,0.0008774793,0.0004653504,0.0005115611,0.02328875,0.0008200092,0.0005524636,0.001459266,0.0002622965,0.06403131,0.003548566,0.003739557,0.000138748,0.0006304632,0.1261744,1.661321E-05,0.000141926,0.0002666661,0.001776053,0.3587768,0.627934,0.1020228,0.02266537,1.63409E-07,0.005689316,0.0002954853,0.001120876,0.1275959,0.09421656,0.0834637,0.06245897,0.01373734,0.02808912
259,2.225719E-05,0.0006683075,0.0001405871,0.0006054228,1.421896E-05,0.0004198134,5.416423E-05,0.004725909,8.151624E-06,0.02011193,0.0009103182,0.006701864,0.0036197,0.001828204,0.001851222,0.005211748,9.898744E-07,1.818735E-05,0.0001388465,4.329764E-05,0.0009758702,0.003415051,1.278093E-09,0.0004719284,0.0001046357,0.001628371,0.002716701,1.708077E-08,0.0001122187,0.01092258,0.004559082,0.0008868048,0.0004918964,0.0004881793,0.02314295,0.0008573734,0.000556166,0.001486049,0.0002668132,0.06312247,0.003439878,0.003600131,0.0001379169,0.0006297585,0.1264811,1.675388E-05,0.0001430647,0.0002730769,0.001621211,0.3520789,0.6013969,0.09781733,0.02408718,1.334239E-07,0.005133878,0.0002856925,0.001124133,0.2012132,0.09333759,0.08752505,0.06310562,0.01288524,0.02830095
